"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
18636,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","糺町","神明","11",17000000,"","","240",,"長方形","12.0","150","昭和47年","木造","住宅","","西","市道",4.0,"第１種中高層住居専用地域",60,150,"平成19年第３四半期","",""
18637,"宅地(土地)","住宅地","18207","福井県","鯖江市","糺町","神明","14",2600000,"97000","","90",29000,"ほぼ台形","12.0","","","","","","北東","市道",5.5,"第１種住居地域",60,200,"平成19年第３四半期","","調停・競売等"
18638,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","糺町","神明","20",4600000,"","","200",,"長方形","12.9","110","昭和53年","木造","住宅","","北","市道",6.0,"第１種中高層住居専用地域",60,150,"平成19年第３四半期","","調停・競売等"
18639,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","糺町","神明","11",18000000,"","","320",,"長方形","15.1","140","昭和58年","木造","住宅","","北","市道",6.0,"第１種中高層住居専用地域",60,150,"平成19年第２四半期","",""
18640,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","糺町","神明","13",15000000,"","","160",,"ほぼ台形","11.0","105","平成15年","木造","住宅","","北","市道",6.0,"第１種住居地域",60,200,"平成19年第２四半期","","調停・競売等"
18641,"宅地(土地)","住宅地","18207","福井県","鯖江市","糺町","神明","11",11000000,"140000","","250",42000,"長方形","13.5","","","","","","東","市道",5.0,"第１種中高層住居専用地域",60,150,"平成19年第２四半期","",""
18642,"農地","","18207","福井県","鯖江市","糺町","","",48000000,"","","2000",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
18643,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","田村町","鯖江","1H?1H30",30000000,"","","2000㎡以上",,"ほぼ整形","13.5","260","昭和56年","木造","住宅","","南","県道",13.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成20年第３四半期","",""
18644,"宅地(土地)","住宅地","18207","福井県","鯖江市","田村町","鯖江","1H?1H30",5800000,"100000","","185",31000,"長方形","11.0","","","","","","西","市道",7.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第３四半期","",""
18645,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","田村町","神明","30分?60分",13000000,"","","200",,"ほぼ長方形","15.0","120","平成4年","軽量鉄骨造","住宅","","東","市道",8.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成20年第３四半期","",""
18646,"農地","","18207","福井県","鯖江市","田村町","","",1000000,"","","1400",,"","","","","","","","","",,"",,,"平成20年第３四半期","",""
18647,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","長泉寺町","西山公園","8",6300000,"","","230",,"ほぼ長方形","11.9","125","平成元年","木造","住宅","","南","市道",4.0,"第１種住居地域",60,200,"平成20年第４四半期","","調停・競売等"
18648,"宅地(土地)","住宅地","18207","福井県","鯖江市","長泉寺町","西山公園","8",9000000,"170000","","175",51000,"長方形","11.0","","","","","","南","市道",6.0,"第１種住居地域",60,200,"平成19年第２四半期","",""
18649,"宅地(土地)","住宅地","18207","福井県","鯖江市","つつじケ丘町","神明","30分?60分",8500000,"130000","","220",39000,"ほぼ正方形","13.3","","","","","","北東","市道",7.7,"第１種低層住居専用地域",60,100,"平成20年第３四半期","",""
18650,"宅地(土地)","工業地","18207","福井県","鯖江市","当田町","鯖江","30分?60分",18000000,"48000","","1200",15000,"不整形","32.4","","","","","","北","市道",8.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第３四半期","",""
18651,"宅地(土地と建物)","工業地","18207","福井県","鯖江市","当田町","鯖江","30分?60分",7600000,"","","1200",,"不整形","32.4","290","昭和60年","鉄骨造","事務所、作業場","","北","市道",8.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第２四半期","","調停・競売等"
18652,"宅地(土地)","住宅地","18207","福井県","鯖江市","戸口町","鯖江","1H?1H30",7300000,"110000","","220",33000,"長方形","","","","","","","南","市道",8.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成20年第１四半期","",""
18653,"宅地(土地)","住宅地","18207","福井県","鯖江市","鳥羽","三十八社","8",20000000,"160000","","390",50000,"ほぼ台形","28.0","","","","","","東","市道",6.0,"第１種住居地域",60,200,"平成20年第４四半期","",""
18654,"宅地(土地)","住宅地","18207","福井県","鯖江市","鳥羽","三十八社","8",6300000,"110000","","195",32000,"ほぼ台形","20.0","","","","","","西","市道",5.8,"第１種住居地域",60,200,"平成20年第４四半期","",""
18655,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","鳥羽","三十八社","7",20000000,"","","155",,"台形","7.4","120","平成19年","木造","住宅","","南東","市道",6.0,"第１種住居地域",60,200,"平成20年第１四半期","",""
18656,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","鳥羽","三十八社","10",15000000,"","","170",,"ほぼ長方形","11.6","135","平成3年","木造","住宅","","東","市道",4.0,"第２種住居地域",60,200,"平成19年第４四半期","",""
18657,"宅地(土地)","住宅地","18207","福井県","鯖江市","鳥羽","神明","8",6800000,"65000","","350",20000,"長方形","10.0","","","","","","北","市道",6.0,"第１種住居地域",60,200,"平成20年第４四半期","",""
18658,"宅地(土地)","住宅地","18207","福井県","鯖江市","鳥羽","鳥羽中","8",6900000,"72000","","320",22000,"ほぼ長方形","10.0","","","","","","北","市道",6.0,"第１種住居地域",60,200,"平成20年第４四半期","",""
18659,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","鳥羽","鳥羽中","8",12000000,"","","950",,"ほぼ長方形","","400","","木造","住宅","","西","市道",5.6,"第１種住居地域",60,200,"平成20年第２四半期","",""
18660,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","鳥羽","鳥羽中","9",6900000,"","","160",,"ほぼ台形","11.8","185","昭和63年","鉄骨造","住宅、店舗","","西","市道",12.0,"準工業地域",60,200,"平成20年第２四半期","","調停・競売等"
18661,"宅地(土地)","住宅地","18207","福井県","鯖江市","鳥羽","鳥羽中","9",6000000,"96000","","210",29000,"ほぼ長方形","12.0","","","","","","南","市道",4.0,"第１種住居地域",60,200,"平成20年第１四半期","",""
18662,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","鳥羽","鳥羽中","10",6000000,"","","210",,"長方形","12.0","40","平成13年","木造、軽量鉄骨造","駐車場","","南","市道",4.0,"第１種住居地域",60,200,"平成20年第１四半期","",""
18663,"農地","","18207","福井県","鯖江市","鳥羽町","","",9000000,"","","2100",,"","","","","","","","","",,"",,,"平成20年第４四半期","",""
18664,"農地","","18207","福井県","鯖江市","鳥羽町","","",26000000,"","","1300",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
18665,"宅地(土地)","住宅地","18207","福井県","鯖江市","鳥井町","西鯖江","26",8000000,"90000","","290",27000,"ほぼ長方形","10.0","","","","","","東","市道",8.4,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第４四半期","",""
18666,"宅地(土地)","住宅地","18207","福井県","鯖江市","鳥井町","西鯖江","18",11000000,"100000","","350",30000,"ほぼ長方形","21.0","","","","","","南","市道",8.0,"市街化区域及び市街化調整区域外の都市計画区域",60,100,"平成19年第４四半期","",""
18667,"農地","","18207","福井県","鯖江市","鳥井町","","",25000000,"","","4200",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
18668,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","中野町","鯖江","30分?60分",37000000,"","","1100",,"不整形","10.0","440","平成4年","鉄骨造","倉庫","","西","市道",15.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第４四半期","",""
18669,"宅地(土地)","住宅地","18207","福井県","鯖江市","中野町","鯖江","30分?60分",11000000,"74000","","500",23000,"不整形","20.5","","","","","","西","市道",15.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第４四半期","",""
18670,"宅地(土地)","住宅地","18207","福井県","鯖江市","中野町","鯖江","30分?60分",21000000,"50000","","1400",15000,"長方形","27.5","","","","","","東","市道",5.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第３四半期","",""
18671,"宅地(土地)","住宅地","18207","福井県","鯖江市","中野町","鯖江","30分?60分",12000000,"150000","","260",46000,"台形","19.0","","","","","","西","市道",6.5,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第２四半期","",""
18672,"農地","","18207","福井県","鯖江市","中野町","","",1000000,"","","930",,"","","","","","","","","",,"",,,"平成20年第２四半期","",""
18673,"農地","","18207","福井県","鯖江市","中野町","","",5100000,"","","480",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
18674,"農地","","18207","福井県","鯖江市","中野町","","",1100000,"","","140",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
18675,"農地","","18207","福井県","鯖江市","中野町","","",1900000,"","","370",,"","","","","","","","","",,"",,,"平成19年第４四半期","",""
18676,"農地","","18207","福井県","鯖江市","中野町","","",7900000,"","","880",,"","","","","","","","","",,"",,,"平成19年第４四半期","",""
18677,"農地","","18207","福井県","鯖江市","中野町","","",9700000,"","","1200",,"","","","","","","","","",,"",,,"平成19年第４四半期","",""
18678,"農地","","18207","福井県","鯖江市","中野町","","",320000,"","","105",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
18679,"農地","","18207","福井県","鯖江市","中野町","","",1400000,"","","170",,"","","","","","","","","",,"",,,"平成19年第１四半期","",""
18680,"宅地(土地)","住宅地","18207","福井県","鯖江市","西大井町","鯖江","1H?1H30",8800000,"110000","","280",32000,"ほぼ長方形","16.7","","","","","","北東","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第２四半期","",""
18681,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","西番町","鯖江","1H30?2H",3100000,"","","150",,"ほぼ長方形","13.5","80","昭和62年","木造","住宅","","北","市道",4.4,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成20年第２四半期","","調停・競売等"
18682,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","西番町","鯖江","1H30?2H",3200000,"","","230",,"長方形","12.5","90","昭和52年","軽量鉄骨造","住宅","","北","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第２四半期","","調停・競売等"
18683,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","西番町","神明","30分?60分",5000000,"","","155",,"ほぼ長方形","10.5","90","昭和54年","木造","住宅","","北","市道",5.5,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成20年第１四半期","",""
18684,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","西番町","神明","30分?60分",4000000,"","","150",,"ほぼ長方形","13.5","135","昭和59年","木造","住宅","","北","市道",5.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第２四半期","",""
18685,"宅地(土地と建物)","住宅地","18207","福井県","鯖江市","西袋町","鯖江","2H?",15000000,"","","1200",,"ほぼ台形","50.0m以上","320","昭和50年","木造","住宅","","南","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成19年第４四半期","",""
